193,-87,186.937775,-74.793976
180,-93,184.856445,-80.255783
167,7,179.499512,-54.079048
193,-102,183.549652,-68.455330
177,14,181.584763,-43.718731
184,-1,182.309326,-30.903111
176,0,180.416534,-21.632177
175,-2,178.791580,-15.742524
175,-2,177.654114,-11.619767
173,-1,176.257874,-8.433837
172,-1,174.980515,-6.203686
171,-3,173.786362,-5.242580
171,-1,172.950455,-3.969806
171,-2,172.365326,-3.378864
171,-3,171.955719,-3.265205
172,-3,171.969009,-3.185644
172,-2,171.978302,-2.829950
172,-2,171.984818,-2.580965
172,-2,171.989380,-2.406676
172,-2,171.992569,-2.284673
172,-3,171.994797,-2.499271
173,-2,172.296356,-2.349490
177,-1,173.707443,-1.944643
183,2,176.495209,-0.761250
183,1,178.446655,-0.232875
183,1,179.812653,0.136988
183,0,180.768860,0.095891
183,2,181.438202,0.667124
182,-1,181.606735,0.166987
182,1,181.724716,0.416891
183,0,182.107300,0.291824
181,2,181.775116,0.804276
182,1,181.842575,0.862994
179,2,180.989807,1.204095
186,0,182.492859,0.842867
191,-3,185.045013,-0.309993
184,-1,184.731506,-0.516995
189,-7,186.012054,-2.461897
174,-6,182.408432,-3.523328
160,-9,175.685898,-5.166329
141,-2,165.280121,-4.216431
104,-5,146.896088,-4.451501
78,-2,126.227264,-3.716051
75,-2,110.859085,-3.201236
49,-1,92.301361,-2.540865
13,0,68.510956,-1.778605
20,-1,53.957668,-1.545024
-18,-3,32.370365,-1.981517
-55,-1,6.159256,-1.687062
-29,2,-4.388522,-0.580943
-39,3,-14.771966,0.493340
-165,-5,-59.840378,-1.154662
-87,-1,-67.988266,-1.108263
-188,-1,-103.991791,-1.075784
-193,-1,-130.694244,-1.053049
-188,-1,-147.885971,-1.037134
-186,-1,-159.320190,-1.025994
-218,-28,-176.924133,-9.118196
-216,-8,-188.646896,-8.782738
-218,-5,-197.452820,-7.647916
-217,-5,-203.316971,-6.853541
-217,-6,-207.421890,-6.597479
-216,-5,-209.995331,-6.118235
-213,-8,-210.896729,-6.682765
-199,-23,-207.327698,-11.577935
-135,0,-185.629379,-8.104554
-194,-3,-188.140564,-6.573188
-135,0,-172.198395,-4.601232
-132,-1,-160.138870,-3.520862
-126,4,-149.897217,-1.264603
-79,-2,-128.628052,-1.485222
-29,-3,-98.739639,-1.939656
37,-1,-58.017746,-1.657759
69,-23,-19.912422,-8.060431
73,-1,7.961307,-5.942302
50,-18,20.572916,-9.559612
99,2,44.101044,-6.091729
131,2,70.170731,-3.664210
152,7,94.719513,-0.464947
157,7,113.403656,1.774537
153,0,125.282562,1.242176
173,14,139.597794,5.069523
179,17,151.418457,8.648666
161,4,154.292923,7.254066
169,0,158.705048,5.077847
188,-25,56.400002,-7.500000
194,-14,97.680000,-9.450001
187,-3,124.475998,-7.515000
195,-4,145.633194,-6.460500
199,-3,161.643234,-5.422350
198,7,172.550262,-1.695645
198,6,180.185181,0.613049
198,7,185.529633,2.529134
198,7,189.270752,3.870394
199,7,192.189514,4.809276
198,14,193.932648,7.566494
198,14,195.152863,9.496546
198,4,196.006989,7.847582
185,-3,192.704895,4.593307
177,-1,187.993423,2.915315
156,-6,178.395401,0.240720
143,-5,167.776779,-1.331496
149,-2,162.143738,-1.532047
147,-1,157.600616,-1.372433
147,-2,154.420425,-1.560703
147,-1,152.194305,-1.392492
147,-1,150.636017,-1.274745
146,-5,149.245209,-2.392321
144,-6,147.671646,-3.474625
146,-4,147.170151,-3.632237
145,-7,146.519104,-4.642566
145,-5,146.063370,-4.749796
144,-10,145.444351,-6.324858
117,-9,136.911041,-7.127400
158,-6,143.237732,-6.789180
169,3,150.966415,-3.852426
176,4,158.476501,-1.496698
178,-5,164.333557,-2.547689
180,-6,169.033493,-3.583382
182,-5,172.923447,-4.008368
176,8,173.846405,-0.405857
176,9,174.492493,2.415900
